,symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
0,VALE,2021-12-31,FY,1.4712462166074483,1.0975786287669431,0.7712198973549151,31.984881288760047,73.52409222697777,105.50897351573782,58.37245156242809,47.13652195330973,0.6013173828483358,0.508109794135995,0.542016806722689,0.41181974973395474,0.15899935682610608,0.2509447463160484,0.6511081457414714,0.37299983837077744,0.7597914762533428,1.0667316650417074,0.508109794135995,0.6052637463384093,1.570433975400325,0.2673326248671626,0.2856136278857711,19.16470588235294,1.8632273980554346,2.594627523787422,11.411641541038525,6.25294964028777,4.96435915010281,1.2998020557582695,0.609355783636323,5.005739922258479,4.024631272049089,2.3207030559790955,0.6007128536422366,0.4711570217606693,0.8040032711554188,1.8632273980554346,21.328073089700997,-5.102125968607193,3.0389349112426034,0.6007128536422366,2.3185197399733117,2.3185197399733117,1.4664418273890867,3.560882712245934,3.871162088363848,3.112426982217376,3.112426982217376,0.00986250313887358,1.4664418273890867,0.16869773654054238,2.5927393971209005,2.3185197399733117
1,VALE,2020-12-31,FY,1.6721255310401535,1.3673427435932575,0.9241469096889132,51.9617422160028,77.8541414990283,129.8158837150311,64.54934607910079,65.26653763593032,0.5242390924084163,0.2709530711179969,0.12416912389424759,0.12197011344894797,0.08814650835178105,0.05305031138935081,0.13655438675022383,0.14006691382584321,0.9822901992352586,0.45826800700913034,0.2709530711179969,0.6215396654602368,1.5998769024171888,0.3379637346965235,0.3600229177110936,4.445674456744568,0.712253829321663,2.5740543867502237,7.0243988063893275,5.654588654588655,4.688254124599852,0.9725381549528531,0.43494516721553794,2.7918613328628816,1.9282985829269392,2.77938548275094,0.6863347674656832,0.35788894997251236,0.6906856584275939,0.712253829321663,7.6958624395486295,-3.232957110609481,-13.261111111111111,0.6863347674656832,2.317817303975492,2.317817303975492,2.0702699213678843,16.973583633128456,8.375258968186412,5.784671254943443,5.784671254943443,0.0437600203041593,2.0702699213678843,0.04043546621033632,8.13947067988537,2.317817303975492
2,VALE,2019-12-31,FY,1.2309136872517155,0.8361141206211629,0.5308775731310943,33.0316742081448,73.63052815405673,106.66220236220153,70.75352810685798,35.90867425534354,0.436066010114453,0.03510779877561884,-0.07386212403513441,-0.04479638009049774,0.21441441441441442,-0.018350724542867423,-0.042004642224274344,0.016938922278728105,0.6064864864864865,-2.1038665655799846,0.03510779877561884,0.5748367188948131,1.3157960416302692,0.29725510830483204,0.3258572534239661,0.5164447924823806,0.6252904425052925,2.2889909401752067,11.05,5.158753347942537,4.957182966775854,0.8066386121607695,0.4096474872700708,2.361414391960821,1.639145283139774,1.5942959594278838,0.0,0.3223316475911632,0.6941370767960363,0.6252904425052925,5.006200909466722,-3.269438444924406,,,1.5371920110956647,1.5371920110956647,1.6393577936803299,-36.59576488922757,7.326989330070188,5.085934955290669,5.085934955290669,0.29276611911382056,1.6393577936803299,,18.39272171628436,1.5371920110956647
3,VALE,2018-12-31,FY,1.6784107123257601,1.065854461639776,0.6348370102074415,38.870129870129865,73.34999321543263,112.2201230855625,57.980008141480845,54.24011494408166,0.39551606288448393,0.3268626110731374,0.1863568010936432,0.1875598086124402,-0.02523474178403756,0.07778659711985486,0.15596225986131637,0.15117793598806256,1.0064553990610328,0.570138017565872,0.3268626110731374,0.4916430434289602,0.9857451403887689,0.27674093562443475,0.30129304867200407,6.8588640275387265,0.6801813676385301,2.0050017051267477,9.390243902439025,6.295273348519363,4.976142246230025,0.7559160896972202,0.41472956117473636,2.516650345763588,1.7784901327282094,1.13455068684296,0.48294460641399417,0.3527272727272727,0.7066894039221766,0.6801813676385301,6.0369677117454374,-3.4093551797040167,-27.390658174097666,0.4829446064139941,1.467309159529385,1.467309159529385,1.7645821840574163,9.408103991530611,7.079038431709993,5.002681449647314,5.002681449647314,0.3835611627316326,1.7645821840574163,0.05133283038205698,6.596723254277712,1.467309159529385
4,VALE,2017-12-31,FY,1.4453256062223578,0.7637639164251945,0.3300289766661583,60.92825389348485,68.11112695470317,129.03938084818802,70.10623128475687,58.933149563431144,0.3806047045661966,0.32178290693908795,0.2304884152265434,0.16212794771395767,0.19095669945076,0.05552306823681239,0.12672005154401952,0.1269896595794121,0.7034103972410269,0.7162854528819762,0.32178290693908795,0.5485965478302952,1.252059459708224,0.34602419791729366,0.3648812568505663,5.599385245901639,0.498658228862098,2.2822955497261725,5.990652557319224,5.206384558277654,5.358889454915945,0.6189547724042421,0.342464510404904,2.3964045759332673,1.6590049028087415,0.8365280551812032,0.2643907753767932,0.36653222245120265,0.692289156626506,0.498658228862098,6.310187531677649,-3.249804228660924,-5.242105263157895,0.2643907753767932,1.5529183675459066,1.5529183675459066,1.98683211401684,12.254716981443616,7.829994943358858,5.420620595727711,5.420620595727711,0.3253838646797098,1.98683211401684,0.02157461292473257,6.959858349139946,1.5529183675459066
0,SNA,2022-01-01,FY,3.1087354917532073,2.1533292608430057,0.7941356139279169,105.89021448595085,132.22182162332686,238.1120361092777,45.66406778133309,192.44796832794464,0.5178086359388921,0.24414890149292653,0.23619531912119435,0.17830367038268466,0.2272518170944889,0.12138112638134828,0.19620268299098495,0.19446127217654696,0.7548992547612476,0.9674232309746329,0.24414890149292653,0.3781084959391689,0.6111815203615582,0.22543063530283386,0.2307027225901398,21.15819209039548,0.7707519336576031,1.616418374423109,3.4469662921348316,7.993155619596542,2.760512565314755,8.071741799684267,0.680755063094516,17.93320964749536,16.632653061224488,14.471243042671615,0.33613650213284585,0.21005280657148445,0.9274777570866957,0.7707519336576031,26.124324324324323,-13.788873038516405,4.699076324744774,0.33613650213284585,2.684108897869389,2.684108897869389,2.4392452789186607,13.680286410725168,12.520552147239265,11.612533623008485,11.612533623008485,0.4305376240977539,2.4392452789186607,0.024570867307962145,9.546903052064632,2.684108897869389
1,SNA,2021-01-02,FY,2.646579105502618,1.8944115374710275,0.7926860674736029,118.82730455075846,140.0814868130173,258.9087913637758,41.827412472366454,217.08137889140932,0.50659530211557,0.2233524427984374,0.21186139718938662,0.15904824717163005,0.22641283524904215,0.09561862351882634,0.1639258542706999,0.1632853645871968,0.7507183908045977,0.9485519591141397,0.2233524427984374,0.4133866072926357,0.7086982666213496,0.2412418170997818,0.28222113796727216,16.305555555555557,0.670656293636545,1.714371617558629,3.07168458781362,8.726334679228353,2.6056262558606833,6.819235426396817,0.6011925640126271,18.574585635359117,17.36648250460405,17.005524861878452,0.38803827751196174,0.2558469889909188,0.9349593495934959,0.670656293636545,3.5045170257123,-15.375,5.675858187957231,0.38803827751196174,2.629466408313943,2.629466408313943,2.551226742722338,16.04058383598086,10.66537228542948,9.971689535157644,9.971689535157644,-1.9418360624519155,2.551226742722338,0.024191032039715885,11.003254101323956,2.629466408313943
2,SNA,2019-12-29,FY,2.512135922330097,1.6114394259181088,0.19470240607851413,118.92986208422451,147.16118769883352,266.091049783058,38.415959703075295,227.6750900799827,0.5363473215822209,0.23657103522875336,0.22668830051380387,0.17048946579147922,0.22969309185554712,0.12180556775270045,0.20342612419700215,0.20276449145578287,0.752087626070925,0.9582250857321002,0.23657103522875336,0.4012294722051462,0.6700888797629873,0.2173783287419651,0.2494771371331704,19.63877551020408,0.5953053300388281,1.6700888797629874,3.0690357627885922,9.501259445843829,2.4802735402419778,7.048518454340669,0.714446298410468,12.243194192377496,10.439201451905626,3.658802177858439,0.31232876712328766,0.16584310544042088,0.8526534242514082,0.5953053300388281,3.621041331186259,-6.78672032193159,5.755972696245734,0.31232876712328766,2.6636004138364964,2.6636004138364964,2.232337726678467,13.093698876438356,15.78664841934979,13.46053983221168,13.46053983221168,3.101409459360302,2.232337726678467,0.023853364131148008,9.58171412134327,2.6636004138364964
3,SNA,2018-12-29,FY,2.3286764705882352,1.8690126050420168,0.14800420168067227,117.41622444968554,131.4678997166836,248.88412416636913,39.2374512214679,209.64667294490124,0.5404137185534591,0.23489091981132076,0.22354068396226415,0.16703518081761007,0.23563028904275196,0.12653775288008784,0.21940751258551697,0.21625839723145823,0.7472249697768986,0.9516786946972075,0.23489091981132076,0.42327520425824944,0.7339292629404931,0.23388053797468356,0.2676136229349342,18.970238095238095,0.6751744237392917,1.733929262940493,3.108599358484802,9.302337145698658,2.776343128524785,8.221369420319128,0.7575515065790698,13.579040852575488,11.964476021314388,8.346358792184725,0.2823944697749669,0.1878193789308176,0.8810987573577501,0.6751744237392917,4.103596349973161,-8.41034103410341,7.5618199802176065,0.28239446977496685,2.9588931308183812,2.9588931308183812,2.2526085971354166,13.485833260450066,13.61196263922209,11.993483366618706,11.993483366618706,0.555433471574469,2.2526085971354166,0.020940083146596938,9.78091839986523,2.9588931308183812
4,SNA,2017-12-30,FY,1.7759993295902121,1.4135590379619543,0.07709712561803403,116.5905057120716,125.22126745435015,241.81177316642174,34.931793770139635,206.87997939628212,0.5345349098817589,0.22035847311451642,0.2054595905307102,0.13941454390920682,0.3052682808127509,0.10624678516317083,0.18880124581062324,0.21734306425366143,0.678549701910208,0.9323879750425411,0.22035847311451642,0.43725591053704443,0.7770066691492603,0.20326365475387728,0.24077929421440872,16.822519083969464,0.6495516652433817,1.7770066691492603,3.130615119737048,10.448933782267115,2.9148403256105198,8.258257638315442,0.7620925491989103,10.601045296167248,9.17247386759582,7.125435540069686,0.3037475345167653,0.15211359148063897,0.8652423993426458,0.6495516652433817,3.3215065502183405,-7.420731707317073,6.962242562929061,0.3037475345167653,3.4571360616066897,3.4571360616066897,2.552817091813114,18.310981194871793,19.396076376790127,16.7823076620871,16.7823076620871,5.378850725993585,2.552817091813114,0.016588271883640694,11.587543714504298,3.4571360616066897
0,ROCK,2021-12-31,FY,1.5574305724938151,0.8686469911843618,0.04477159482908812,64.41495376490073,61.2662130443563,125.68116680925704,59.90290272554421,65.77826408371283,0.21646117318998673,0.0723908274698216,0.07431203411298695,0.056448693557090965,0.25156184086297984,0.06225116285195255,0.09164285593111487,0.10452295532653455,0.7596171229987344,1.026539365694725,0.0723908274698216,0.320719959897967,0.47214689224460715,0.04087612109773148,0.04887814233093764,59.17510677242221,0.543975477481726,1.472146892244607,5.666386121026544,6.093193875300373,5.9576066785087995,11.649780444328508,1.102791914732147,0.7062821454812638,0.16424810188586825,0.39336884643644376,0.0,0.017219206393871245,0.23255309926311227,0.543975477481726,3.186904268545379,-1.3030217452696977,,,2.1258605316184753,2.1258605316184753,1.3094534044710224,23.197231361017597,327.0052955456477,76.04609495459037,76.04609495459037,1.4353286904629643,1.3094534044710224,,13.285257749496573,2.1258605316184753
1,ROCK,2020-12-31,FY,1.4076892535733192,0.7611302276336686,0.10605479089465325,69.9863351727424,46.225762816672784,116.21209798941518,63.356290298685316,52.85580769072987,0.2482553376112991,0.10380813846508448,0.10435918642465751,0.06252893243900219,0.22706224074091258,0.05325057278633956,0.0868050093774578,0.1177583399798298,0.5991703709202943,1.0053083310010262,0.10380813846508448,0.38654954168845373,0.6301234866665322,0.1220131472866753,0.13026116545155839,152.475106685633,0.7998563734290843,1.6301234866665322,5.215303803222385,5.761069631432854,7.896029784247307,8.995287086966748,0.8516149358264866,2.727896154788146,2.3278226794024004,0.9813250061229488,0.0,0.08629275463935897,0.8533399173998922,0.7998563734290843,11.090863828727906,-6.818487909397001,,,3.93607764374695,3.93607764374695,2.8353056445200266,45.34389975849828,38.50379072817086,32.856821599560064,32.856821599560064,-30.380412838194044,2.8353056445200266,,27.1754711329863,3.93607764374695
2,ROCK,2019-12-31,FY,1.907101750895518,1.478544658088893,0.8349280313442148,51.40440159283739,35.690999167651036,87.09540076048842,37.81037395894078,49.28502680154764,0.2337997725881889,0.0838607307919602,0.08092404426415285,0.062142998303481155,0.2320823944409707,0.06611915282645132,0.09657934251681098,0.11630407293979633,0.7679176055590293,0.9649813864001184,0.0838607307919602,0.3153903194677231,0.4606863274596269,,,39.836281179138325,,1.460686327459627,7.100559265159475,9.65343533487298,10.226668025893266,8.5108514597265,1.0639839504291737,4.011701503596901,3.6663990861094815,5.908271326684986,0.0,0.12405018335196608,0.9139261938661638,,,-11.61793633762518,,,2.680164736090503,2.680164736090503,1.724524813563845,27.750910973782858,15.21111019018366,13.901832040593373,13.901832040593373,55.501821947566896,1.724524813563845,,15.104908912469485,2.680164736090503
3,ROCK,2018-12-31,FY,1.3860824899712885,1.113057178928506,0.7559866826854548,51.08212819192874,47.50351968126819,98.58564787319693,38.00550517623406,60.580142696962874,0.24178648246359635,0.09374563535294282,0.07975581919686503,0.06365800321637077,0.20183876415035337,0.06010389536992121,0.10693773850204376,0.1405080647693612,0.7981612358496466,0.8507683466712073,0.09374563535294282,0.4379543067597926,0.7792147720854778,0.00267427497898187,0.26069324914694375,7.789124668435013,0.463605902901547,1.7792147720854778,7.145356172879109,9.603871815608573,7.683641179622496,10.459897735573412,0.944168719298824,3.0502829982175803,2.660746114637731,9.287532443165828,0.0,0.09731417078689349,0.8722948382797683,0.463605902901547,0.46715835348770385,-7.830537047443205,,,1.8768522439336475,1.8768522439336475,1.117254468390478,17.550887742943786,13.161721934814546,11.480902106612334,11.480902106612334,11.525082951199742,1.117254468390478,,9.194483115680308,1.8768522439336475
4,ROCK,2017-12-31,FY,2.705700069577216,2.149672870147866,1.299632234714938,53.76893014414571,42.01342263991023,95.78235278405594,40.07502258873575,55.707330195320196,0.23967948704958264,0.09407975130659285,0.07894070226705764,0.0633892582767768,0.1918031524362068,0.06310363783999152,0.1176561303997036,0.11318190240287096,0.8029984083791138,0.8390828118773492,0.09407975130659285,0.46366043464446205,0.8644904545445997,0.2827595974856341,0.2831463855259255,6.616946978335234,0.333633303336333,1.8644904545445997,6.788306909240981,9.107917511257844,8.687699717501042,10.164143442707369,0.9954941823812141,2.210340367811741,1.8507618056212738,7.011766190340999,0.0,0.07099880638513027,0.8373198230341088,0.333633303336333,175.175,-6.147030441266778,,,2.220838920557663,2.220838920557663,1.1965150600151178,18.875675351662405,20.126847164698063,16.852608106179535,16.852608106179535,0.22441080695865306,1.1965150600151178,,10.321070876573195,2.220838920557663
0,IRM,2021-12-31,FY,0.7140004359500243,0.6030214309068751,0.12673661682965254,78.12880173820463,0.0,78.12880173820463,71.3945816856354,6.734220052569228,0.5798250084436688,0.19017390729352643,0.14004467518981836,0.10023731329027898,0.28026358671891766,0.031156957379537803,0.5259862702581454,0.06871056323191878,0.7157524065403845,0.7364032068482694,0.19017390729352643,0.9406874628850277,15.880520169355291,0.9286108008740996,0.9318453228857608,2.0083893327564883,0.06484673601065025,16.88182398078397,4.671772661035407,5.112432783865419,,0.6432493441522786,0.3108319283190465,2.6218125662879115,0.4647529684892747,0.883820394739115,1.5955346175972138,0.168962877023447,0.1772639945605625,0.06484673601065025,1.3336883265234392,-1.215456711981242,8.076518666723427,1.5955346175972138,15.024163184486651,15.024163184486651,2.8631579134347995,28.563793456268435,95.59462502481095,16.9454850904171,16.9454850904171,0.9186733571070116,2.8631579134347995,0.055858638665764036,13.899478851890384,15.024163184486651
1,IRM,2020-12-31,FY,0.636263056228532,0.5333515391881024,0.10275267513322427,75.6306100157453,0.0,75.6306100157453,74.74355873813975,0.8870512776055506,0.5762653504594589,0.2253976712391525,0.0898675514253955,0.08263098375557897,0.07944352772299808,0.02421984121156241,0.3014729104298386,0.07691442482917779,0.9194751881514871,0.398706654471349,0.2253976712391525,0.9196616333552826,11.44735288709974,0.9027679006596765,0.9063254848832456,2.1899767363950082,0.08980209491577267,12.44735288709974,4.8260882719842115,4.883363946835323,,0.6190930064360881,0.2931084698592514,3.4271868916625894,1.8543911334117558,0.7115721607450821,2.0901798402651934,0.23814629864947304,0.5410825823134955,0.08980209491577267,2.2244627228050575,-2.179041285992591,3.7548215650269734,2.090179840265194,7.966494925494111,7.966494925494111,2.183543827665427,26.425243031407106,16.94550529217969,9.168917762099591,9.168917762099591,0.9452106161234084,2.183543827665427,0.07909784737952871,13.515535137799825,7.966494925494111
2,IRM,2019-12-31,FY,0.6341796831920242,0.5356507715532475,0.09928397355436677,72.84451520486165,0.0,72.84451520486165,64.6470573796647,8.197457825196949,0.5699052499610565,0.18330149036359167,0.0769819433470402,0.0627265058002376,0.18263739478640345,0.019351564065121805,0.18263930347918866,0.06583953714183007,0.8148210226060669,0.41997445407749273,0.18330149036359167,0.8940257292273415,8.437779805759986,0.872346121200738,0.8788158678515647,1.83474264835379,0.09105201575583097,9.43796082138744,5.0106723749002295,5.646041982334898,,0.6565763081437886,0.3085069671623332,3.3684762571827815,0.7603416373082994,0.6744758181140255,2.6349536422354953,0.2267767626397509,0.2257227242397753,0.09105201575583097,1.578825731467901,-1.2915269907904108,-22.00293628934969,2.634953642235495,5.357951016986537,5.357951016986537,1.840160026577692,29.33624315752531,35.948581489714044,8.114411746413813,8.114411746413813,-1.0957949650016807,1.840160026577692,0.08981905515599664,12.942635494074283,5.357951016986537
3,IRM,2018-12-31,FY,0.8259603275635512,0.6921372988449953,0.11313836674920932,73.15001605627957,0.0,73.15001605627957,64.58169819636296,8.568317859916604,0.5736668495922983,0.17878625885373073,0.08469740716524195,0.08598474925581452,0.10131848420417366,0.0306567185108444,0.19284304047384007,0.07271793469007232,1.0151993093255027,0.47373555276714474,0.17878625885373073,0.8409087323272962,5.289652793257544,0.8096902641325568,0.812089414952803,1.8168150403278167,0.11489246419822707,6.290400598668917,4.989745999770927,5.651755995796276,,0.9412423096532687,0.3565366972186793,3.272145722649897,1.4095476596027463,0.578794948113587,1.8539511381556677,0.2213918392450496,0.4307716645520438,0.11489246419822707,7.401143933041153,-1.756764267915522,6.6306788382213275,1.8539511381556677,4.447550238036405,4.447550238036405,1.9830712639695982,23.06305805544345,20.793595182982553,8.957291608994755,8.957291608994755,0.2743708630733789,1.9830712639695982,0.08038618008499916,11.242378335981796,4.447550238036405
4,IRM,2017-12-31,FY,1.466211537897702,1.3242194812253745,0.6959237632999618,79.32379215816191,0.0,79.32379215816191,62.62023250211532,16.703559656046586,0.5617517054653423,0.16879361177955562,0.05619571362224352,0.04780061670833357,0.1200666342750052,0.01675303183386828,0.08001129954323033,0.06731939264251036,0.8506096573424955,0.3329255949308976,0.16879361177955562,0.7904887188785099,3.775318419909482,0.7501266258657843,0.7540402982257557,1.7969211093086477,0.10236266643722781,4.77592953542163,4.601393731558304,5.828787045587386,,1.1252016353788639,0.3504773157235763,2.7114457423523306,1.1382259362612732,3.481406403959413,2.393627496314349,0.18747974946809037,0.41978562155324506,0.10236266643722781,4.928010936431989,-1.723500894060949,33.25038048240557,2.393627496314349,2.917585036743735,2.917585036743735,1.7430333571823153,36.46466253391317,22.147452293876974,9.297182027005988,9.297182027005988,0.6030694188301026,1.7430333571823153,0.06564238717657697,11.725627122227129,2.917585036743735
0,AVGO,2021-10-31,FY,2.6406623149180066,2.266199649737303,1.9364750835854163,27.537887067395264,44.63558363190647,72.17347069930173,37.374127852159155,34.799342847142576,0.6136247723132969,0.31034608378870676,0.246448087431694,0.24539162112932605,0.004286770140428677,0.08913590048961229,0.26955860578654606,0.12294880861319979,0.9957132298595713,0.7941072895879798,0.31034608378870676,0.6693264522958846,2.0241306174716875,0.6121467041239194,0.6138846397503052,4.519363395225464,0.3464384596023156,3.0241306174716875,13.25446644133269,9.766114180478821,8.17733230531997,11.690800681431005,0.3632393807066296,33.57073170731707,32.490243902439026,29.665853658536584,0.922209026128266,0.5014207650273224,0.9678145887823307,0.3464384596023156,47.46206896551724,-31.06997742663657,2.3858554342173686,0.9222090261282659,9.084348993837288,9.084348993837288,8.269901530309653,33.70083090959026,17.04142309188499,16.49293788193839,16.49293788193839,0.24570429583864267,8.269901530309653,0.027364578297855338,17.328690831597573,9.084348993837288
1,AVGO,2020-10-31,FY,1.8670538377020875,1.556270601161513,1.1957306545283315,35.09732920294709,35.296471268800616,70.39380047174771,29.419591207096026,40.974209264651684,0.5658070997990623,0.16803415941058272,0.10226892163429337,0.12391158740790355,-0.21203438395415472,0.038981733896988134,0.12384419061963935,0.057703918806244786,1.2116250511665985,0.6086198305929248,0.16803415941058272,0.6852356682865157,2.1769800426760386,0.6273387800923038,0.6320828779459077,2.2588632526730446,0.29372655983634505,3.1769800426760386,10.399651719634306,12.4066985645933,10.340977068793618,9.520924671183739,0.31459312815245016,30.002487562189053,28.850746268656717,18.950248756218905,1.8695945945945946,0.504897856664434,0.9616118066495315,0.29372655983634505,14.58403869407497,-26.049676025917925,2.3784263458883848,1.8695945945945944,6.754326371833814,6.754326371833814,6.758002118770931,54.53890358554054,13.919223539679253,13.384889695149656,13.384889695149656,-24.615225151607383,6.758002118770931,0.03428001796299889,17.51880210474649,6.754326371833814
2,AVGO,2019-11-03,FY,1.437454703580229,1.2051021887230033,0.7327148862153935,52.64127981590477,31.78340141476537,84.42468123067013,31.09245790574873,53.3322233249214,0.5558259946010532,0.15240961189538435,0.09850865159091915,0.12054697526220294,-0.22911051212938005,0.040359741010178835,0.10909090909090909,0.05683731062481434,1.2237196765498652,0.6463414634146342,0.15240961189538435,0.6304653815951284,1.704124949939928,0.5460825304490092,0.5679706559163971,2.3850415512465375,0.29539708167057604,2.702963556267521,6.9337220006136855,11.739181286549707,11.483981693363845,8.809746588693956,0.3348050908983154,24.3643216080402,23.27889447236181,12.701005025125628,1.5546989720998532,0.42912776032216665,0.9554501392183149,0.29539708167057604,3.479368496591317,-22.44675925925926,2.549829082303445,1.554698972099853,4.885661018101723,4.885661018101723,5.398723530645661,44.78522599926578,13.167291486454399,12.58069048386099,12.58069048386099,-0.5822476412049935,5.398723530645661,0.03471455010912172,15.821567253538982,4.885661018101723
3,AVGO,2018-11-04,FY,3.895209580838323,3.2857142857142856,1.8357570573139435,59.351016884113584,40.63992075284795,99.99093763696153,29.322932144626055,70.66800549233548,0.5157808902532617,0.24630660015349193,0.2180065234075211,0.5880180353031466,-1.7786578657865786,0.244573457824595,0.4598792062122519,0.10745825137069434,2.6972497249724974,0.8851022395326192,0.24630660015349193,0.4681789162876067,0.8803316202123269,0.39621744054360136,,8.176751592356688,0.5076316240782027,1.880331620212327,6.149852507374631,12.447595561035758,8.981316725978647,7.911954459203036,0.41592849732662995,21.24401913875598,19.72488038277512,10.267942583732058,0.24455502080104413,0.4259401381427475,0.928490990990991,,,-13.984251968503937,3.757934828607702,0.24455502080104413,3.638545867854597,3.638545867854597,4.652375153463162,7.911959964059059,11.763822583311097,10.92260328822072,10.92260328822072,0.014076298249309891,4.652375153463162,0.030909537195835418,12.403615173277801,3.638545867854597
4,AVGO,2017-10-31,FY,6.256623171213919,5.398181099248715,4.430209568999604,50.664549784531644,57.867316752492606,108.53186653702426,44.19031445162704,64.34155208539721,0.4824790201859832,0.1351213427080971,0.1034815150827852,0.0959401224767521,0.019178082191780823,0.031092653166231762,0.08341138772491989,0.045924955192815434,0.9271232876712329,0.765841376416282,0.1351213427080971,0.5739277444963063,1.5396598471777174,0.4621645985788525,0.46382787513546375,5.248898678414097,0.3733188967403693,2.682671925067784,7.204248366013072,8.259728506787331,6.307532826537664,6.785686802616391,0.3240839428130398,16.17530864197531,13.535802469135803,27.664197530864197,1.031323877068558,0.37145611249716487,0.8368188062891162,0.3733188967403693,55.99145299145299,-6.128157156220767,9.690828402366863,1.0313238770685578,5.5492088228740455,5.5492088228740455,6.382722894760717,66.52819206382979,20.533692260488877,17.182979846130362,17.182979846130362,0.34423628791197336,6.382722894760717,0.015502057775432477,17.188450559699337,5.5492088228740455
0,CPAC,2021-12-31,FY,2.22911973852745,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.11577139215235478,0.0,0.7041948153967007,,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,
1,CPAC,2020-12-31,FY,3.3113479458256307,1.482544233598672,1.1653978194439205,23.669895258475055,182.53408074280603,206.2039760012811,33.190680615993955,173.01329538528714,0.2894979226032797,0.1358523343521037,0.06626224414387033,0.04465978675248817,0.32601457542666884,0.019193815966931496,0.04233394634950697,0.06401174172565274,0.6739854245733312,0.48775197319856906,0.1358523343521037,0.5466093378474971,1.2056034309406203,0.46911870261322847,0.4825300858341166,2.4874996468826804,0.2598498922144231,2.2056034309406205,15.420431565674589,10.99706282685006,1.9996265821410737,0.6390635398744879,0.42977849565889686,4.006555097269337,3.3711818266873315,3.735074459305194,2.480792482813418,0.25561699376858127,0.841416564815234,0.2598498922144231,4.963303027125804,-6.3058288454585245,3.6384149153435668,2.480792482813418,1.8203639201348247,1.8203639201348247,1.9203752897015587,43.00009985145231,8.928640324801949,7.5127058705656315,7.5127058705656315,-0.7841194678794244,1.9203752897015587,0.05769271446772303,11.680246535727617,1.8203639201348247
2,CPAC,2019-12-31,FY,2.121862559402965,0.5353242069207998,0.19356576574533,31.58858218670052,209.13579728992744,240.72437947662797,34.20855017520308,206.5158293014249,0.3496048326238008,0.19424485226908,0.13955113121912024,0.09481360320700567,0.3205816220999933,0.04504328415129429,0.09288285240189048,0.10490010787620371,0.6794183779000067,0.7184289806857037,0.19424485226908,0.5150527466964665,1.0620799338234208,0.413712998559079,0.43666023144603844,4.357964430697854,0.18615631587687767,2.0620799338234206,11.554807931635278,10.669847103446651,1.7452774930443695,0.6603959053302024,0.4750719583238674,2.3958613150450705,1.4263023029289406,0.7973006748312922,0.9136671033798571,0.14729435822908146,0.5953192256881986,0.18615631587687767,2.076831959827485,-2.4710835391194363,5.451132015306122,0.9136671033798571,2.091725747170016,2.091725747170016,2.1352063366006058,22.52004210765864,24.350272679697355,14.496185476973926,14.496185476973926,0.31181596764450425,2.1352063366006058,0.04057128752299874,10.375223626824287,2.091725747170016
3,CPAC,2018-12-31,FY,2.382439722345753,0.5741023608345096,0.18974458129507532,28.741070516085944,194.7307543525168,223.47182486860277,31.891187707703786,191.580637160899,0.369217374357398,0.19154114356019525,0.09201101841075983,0.06076366744807491,0.35297612384945887,0.026787438727737235,0.052846186653511214,0.0928236039391089,0.6603955536804401,0.48037208455865626,0.19154114356019525,0.49310554982196775,0.972797294680931,0.4133342333901124,0.42741148993585143,4.969435994409274,0.1879567315902036,1.972797294680931,12.699596551064964,11.44516796757083,1.874382920220442,0.5863505958032706,0.4408463124881035,2.3782372163968355,1.078725645691381,0.5730693494850586,2.2397945214409574,0.16132132198746524,0.4535820221187656,0.1879567315902036,3.3479333136036304,-1.8301008394298348,3.364417421188289,2.239794521440958,2.1502480320967257,2.1502480320967257,2.472400841518842,40.688802130510176,33.788684032480894,15.325939628184729,15.325939628184729,-2.8482161491357116,2.472400841518842,0.055046951597561664,14.031575971660617,2.1502480320967257
